map,result,ally1,ally2,ally3,enemy1,enemy2,enemy3,timestamp
15000082,0,16000066,16000077,16000094,16000099,16000102,16000086,20260406T144412.000Z
15000082,1,16000066,16000077,16000094,16000099,16000102,16000086,20260406T144153.000Z
15000022,1,16000036,16000099,16000090,16000064,16000011,16000061,20260406T143601.000Z
15000022,1,16000036,16000099,16000090,16000064,16000011,16000061,20260406T143343.000Z
15001021,0,16000011,16000099,16000083,16000098,16000023,16000005,20260405T014831.000Z
15001021,0,16000011,16000099,16000083,16000098,16000023,16000005,20260405T014730.000Z
15000548,0,16000101,16000026,16000005,16000012,16000099,16000047,20260405T014339.000Z
15000548,0,16000101,16000026,16000005,16000012,16000099,16000047,20260405T014224.000Z
15000548,1,16000036,16000003,16000021,16000042,16000046,16000079,20260405T013725.000Z
15000548,0,16000036,16000003,16000021,16000042,16000046,16000079,20260405T013512.000Z
15000548,1,16000036,16000003,16000021,16000042,16000046,16000079,20260405T013216.000Z
15000083,0,16000103,16000021,16000090,16000094,16000065,16000074,20260405T012719.000Z
15000083,0,16000103,16000021,16000090,16000094,16000065,16000074,20260405T012500.000Z
15000548,0,16000023,16000014,16000076,16000046,16000079,16000022,20260406T210651.000Z
15000548,0,16000023,16000014,16000076,16000046,16000079,16000022,20260406T210343.000Z
15000018,0,16000001,16000036,16000012,16000025,16000039,16000003,20260406T180513.000Z
15000018,1,16000001,16000036,16000012,16000025,16000039,16000003,20260406T180304.000Z
15000018,0,16000001,16000036,16000012,16000025,16000039,16000003,20260406T180118.000Z
15000306,0,16000035,16000009,16000014,16000020,16000011,16000089,20260406T174650.000Z
15000306,0,16000035,16000009,16000014,16000020,16000011,16000089,20260406T174459.000Z
15000072,0,16000079,16000056,16000094,16000001,16000012,16000036,20260406T215401.000Z
15000072,0,16000079,16000056,16000094,16000001,16000012,16000036,20260406T215212.000Z
15000132,1,16000011,16000044,16000102,16000005,16000002,16000029,20260406T214715.000Z
15000132,0,16000011,16000044,16000102,16000005,16000002,16000029,20260406T214419.000Z
15000132,1,16000011,16000044,16000102,16000005,16000002,16000029,20260406T214300.000Z
15000300,1,16000083,16000044,16000014,16000011,16000102,16000012,20260406T213739.000Z
15000300,1,16000083,16000044,16000014,16000011,16000102,16000012,20260406T213539.000Z
15000007,0,16000063,16000044,16000000,16000023,16000011,16000014,20260406T212755.000Z
15000007,0,16000063,16000044,16000000,16000023,16000011,16000014,20260406T212445.000Z
15000143,0,16000103,16000085,16000002,16000029,16000089,16000001,20260406T211339.000Z
15000143,0,16000103,16000085,16000002,16000029,16000089,16000001,20260406T211159.000Z
15000019,1,16000025,16000001,16000074,16000099,16000003,16000019,20260406T210814.000Z
15000019,0,16000025,16000001,16000074,16000099,16000003,16000019,20260406T210525.000Z
15000019,1,16000025,16000001,16000074,16000099,16000003,16000019,20260406T210335.000Z
15000292,1,16000009,16000044,16000030,16000099,16000069,16000012,20260406T202618.000Z
15000292,1,16000009,16000044,16000030,16000099,16000069,16000012,20260406T202405.000Z
15000083,0,16000002,16000047,16000021,16000061,16000023,16000003,20260406T194807.000Z
15000083,1,16000002,16000047,16000021,16000061,16000023,16000003,20260406T194549.000Z
15000083,0,16000002,16000047,16000021,16000061,16000023,16000003,20260406T194329.000Z
15000019,0,16000003,16000103,16000002,16000026,16000012,16000025,20260406T193826.000Z
15000019,0,16000003,16000103,16000002,16000026,16000012,16000025,20260406T193617.000Z
15000703,1,16000021,16000098,16000064,16000046,16000099,16000061,20260406T193219.000Z
15000703,1,16000021,16000098,16000064,16000046,16000099,16000061,20260406T193029.000Z
15000703,0,16000021,16000098,16000064,16000046,16000099,16000061,20260406T192825.000Z
15000019,1,16000014,16000056,16000075,16000012,16000059,16000079,20260406T192308.000Z
15000019,1,16000014,16000056,16000075,16000012,16000059,16000079,20260406T192100.000Z
15000019,1,16000002,16000099,16000012,16000075,16000065,16000014,20260406T191552.000Z
15000019,0,16000002,16000099,16000012,16000075,16000065,16000014,20260406T191351.000Z
15000019,1,16000002,16000099,16000012,16000075,16000065,16000014,20260406T191151.000Z
15000143,1,16000089,16000005,16000063,16000030,16000001,16000023,20260406T190745.000Z
15000143,1,16000089,16000005,16000063,16000030,16000001,16000023,20260406T190536.000Z
15000703,0,16000036,16000021,16000097,16000099,16000005,16000061,20260406T083749.000Z
15000703,0,16000036,16000021,16000097,16000099,16000005,16000061,20260406T083534.000Z
15000292,0,16000042,16000044,16000002,16000063,16000011,16000014,20260405T151006.000Z
15000292,0,16000042,16000044,16000002,16000063,16000011,16000014,20260405T150816.000Z
15000306,1,16000098,16000012,16000011,16000044,16000086,16000029,20260405T150303.000Z
15000306,1,16000098,16000012,16000011,16000044,16000086,16000029,20260405T150117.000Z
15000306,0,16000030,16000054,16000005,16000099,16000012,16000009,20260406T211220.000Z
15000306,0,16000030,16000054,16000005,16000099,16000012,16000009,20260406T210943.000Z
15000118,0,16000059,16000026,16000009,16000005,16000085,16000002,20260406T210516.000Z
15000118,0,16000059,16000026,16000009,16000005,16000085,16000002,20260406T210424.000Z
15000143,1,16000012,16000030,16000084,16000063,16000004,16000005,20260406T210103.000Z
15000143,1,16000012,16000030,16000084,16000063,16000004,16000005,20260406T205814.000Z
15000007,0,16000019,16000103,16000045,16000099,16000028,16000014,20260406T205323.000Z
15000007,0,16000019,16000103,16000045,16000099,16000028,16000014,20260406T205054.000Z
15000293,0,16000085,16000030,16000087,16000094,16000102,16000012,20260406T204636.000Z
15000293,0,16000085,16000030,16000087,16000094,16000102,16000012,20260406T204431.000Z
15000083,1,16000089,16000012,16000003,16000099,16000046,16000022,20260406T204007.000Z
15000083,0,16000089,16000012,16000003,16000099,16000046,16000022,20260406T203749.000Z
15000083,1,16000089,16000012,16000003,16000099,16000046,16000022,20260406T203530.000Z
15000300,1,16000030,16000098,16000026,16000041,16000023,16000001,20260406T203050.000Z
15000300,1,16000030,16000098,16000026,16000041,16000023,16000001,20260406T202822.000Z
15000072,1,16000075,16000036,16000001,16000059,16000040,16000048,20260406T202217.000Z
15000072,1,16000075,16000036,16000001,16000059,16000040,16000048,20260406T202119.000Z
15000053,0,16000007,16000004,16000012,16000070,16000009,16000075,20260406T201836.000Z
15000053,0,16000007,16000004,16000012,16000070,16000009,16000075,20260406T201734.000Z
15000306,0,16000030,16000004,16000019,16000005,16000014,16000022,20260405T183623.000Z
15000306,0,16000030,16000004,16000019,16000005,16000014,16000022,20260405T183450.000Z
15000300,0,16000012,16000014,16000002,16000085,16000026,16000019,20260405T182849.000Z
15000300,0,16000012,16000014,16000002,16000085,16000026,16000019,20260405T182643.000Z
15000300,1,16000012,16000014,16000002,16000085,16000026,16000019,20260405T182434.000Z
15000082,0,16000076,16000002,16000012,16000070,16000089,16000095,20260406T212026.000Z
15000082,1,16000076,16000002,16000012,16000070,16000089,16000095,20260406T211809.000Z
15000082,0,16000076,16000002,16000012,16000070,16000089,16000095,20260406T211551.000Z
15000300,0,16000095,16000012,16000042,16000085,16000005,16000014,20260406T210748.000Z
15000300,0,16000095,16000012,16000042,16000085,16000005,16000014,20260406T210523.000Z
15000018,1,16000040,16000042,16000074,16000019,16000005,16000012,20260406T210040.000Z
15000018,1,16000040,16000042,16000074,16000019,16000005,16000012,20260406T205752.000Z
15000118,1,16000026,16000089,16000008,16000023,16000002,16000085,20260406T205234.000Z
15000118,1,16000026,16000089,16000008,16000023,16000002,16000085,20260406T205006.000Z
15000118,0,16000000,16000004,16000102,16000098,16000011,16000012,20260406T204006.000Z
15000118,0,16000000,16000004,16000102,16000098,16000011,16000012,20260406T203913.000Z
15000115,0,16000019,16000102,16000063,16000030,16000099,16000005,20260406T203305.000Z
15000115,0,16000019,16000102,16000063,16000030,16000099,16000005,20260406T203102.000Z
15000072,1,16000081,16000001,16000094,16000026,16000036,16000015,20260406T202633.000Z
15000072,1,16000081,16000001,16000094,16000026,16000036,16000015,20260406T202504.000Z
15000005,0,16000021,16000099,16000046,16000036,16000023,16000015,20260406T201943.000Z
15000005,0,16000021,16000099,16000046,16000036,16000023,16000015,20260406T201759.000Z
15000292,0,16000102,16000070,16000011,16000012,16000002,16000063,20260406T201318.000Z
15000292,0,16000102,16000070,16000011,16000012,16000002,16000063,20260406T201130.000Z
15000007,0,16000081,16000012,16000044,16000070,16000103,16000099,20260406T082330.000Z
15000007,0,16000081,16000012,16000044,16000070,16000103,16000099,20260406T082126.000Z
15000019,0,16000012,16000073,16000003,16000070,16000056,16000025,20260406T221549.000Z
15000143,0,16000077,16000063,16000102,16000067,16000002,16000012,20260406T221013.000Z
15000143,0,16000077,16000063,16000102,16000067,16000002,16000012,20260406T220803.000Z
15000010,1,16000070,16000014,16000102,16000002,16000023,16000059,20260406T220359.000Z
15000010,1,16000070,16000014,16000102,16000002,16000023,16000059,20260406T215939.000Z
15000072,0,16000079,16000070,16000003,16000042,16000075,16000012,20260406T215504.000Z
15000072,0,16000079,16000070,16000003,16000042,16000075,16000012,20260406T215223.000Z
15000005,1,16000003,16000048,16000036,16000042,16000061,16000079,20260406T214755.000Z
15000005,1,16000003,16000048,16000036,16000042,16000061,16000079,20260406T214546.000Z
15000292,1,16000026,16000012,16000102,16000030,16000001,16000064,20260406T214202.000Z
15000292,1,16000026,16000012,16000102,16000030,16000001,16000064,20260406T214019.000Z
15001021,0,16000083,16000097,16000070,16000030,16000017,16000026,20260406T213439.000Z
15001021,0,16000083,16000097,16000070,16000030,16000017,16000026,20260406T213227.000Z
15000292,1,16000013,16000092,16000014,16000070,16000083,16000085,20260406T212632.000Z
15000292,1,16000013,16000092,16000014,16000070,16000083,16000085,20260406T212358.000Z
15000440,1,16000040,16000098,16000012,16000081,16000042,16000044,20260406T211731.000Z
15000440,1,16000040,16000098,16000012,16000081,16000042,16000044,20260406T211537.000Z
15000440,0,16000040,16000098,16000012,16000081,16000042,16000044,20260406T211340.000Z
15000368,1,16000005,16000004,16000009,16000048,16000075,16000014,20260406T012916.000Z
15000368,0,16000005,16000004,16000009,16000048,16000075,16000014,20260406T012709.000Z
15000368,1,16000005,16000004,16000009,16000048,16000075,16000014,20260406T012514.000Z
15000010,1,16000063,16000085,16000012,16000011,16000070,16000030,20260406T075139.000Z
15000010,0,16000063,16000085,16000012,16000011,16000070,16000030,20260406T074819.000Z
15000010,1,16000063,16000085,16000012,16000011,16000070,16000030,20260406T074557.000Z
15000022,0,16000021,16000101,16000036,16000066,16000042,16000064,20260405T073816.000Z
15000022,0,16000021,16000101,16000036,16000066,16000042,16000064,20260405T073557.000Z
15000022,1,16000021,16000101,16000036,16000066,16000042,16000064,20260405T073338.000Z
15001021,0,16000001,16000086,16000005,16000070,16000014,16000026,20260405T072829.000Z
15001021,0,16000001,16000086,16000005,16000070,16000014,16000026,20260405T072540.000Z
15000050,0,16000030,16000038,16000035,16000077,16000014,16000004,20260406T190849.000Z
15000050,0,16000030,16000038,16000035,16000077,16000014,16000004,20260406T190601.000Z
15000293,1,16000103,16000050,16000024,16000063,16000038,16000077,20260406T190148.000Z
15000293,1,16000103,16000050,16000024,16000063,16000038,16000077,20260406T190000.000Z
15000050,1,16000095,16000063,16000030,16000103,16000004,16000005,20260406T211126.000Z
15000050,1,16000095,16000063,16000030,16000103,16000004,16000005,20260406T210849.000Z
15000072,0,16000095,16000056,16000012,16000075,16000001,16000002,20260406T210318.000Z
15000072,0,16000095,16000056,16000012,16000075,16000001,16000002,20260406T210049.000Z
15000072,1,16000095,16000056,16000012,16000075,16000001,16000002,20260406T205923.000Z
15000132,1,16000074,16000063,16000044,16000014,16000059,16000089,20260406T205335.000Z
15000132,1,16000074,16000063,16000044,16000014,16000059,16000089,20260406T205103.000Z
15000132,0,16000074,16000063,16000044,16000014,16000059,16000089,20260406T204835.000Z
15001021,1,16000063,16000011,16000044,16000004,16000098,16000103,20260406T204228.000Z
15001021,1,16000063,16000011,16000044,16000004,16000098,16000103,20260406T204114.000Z
15000025,1,16000102,16000012,16000002,16000048,16000011,16000023,20260406T203518.000Z
15000025,1,16000102,16000012,16000002,16000048,16000011,16000023,20260406T203413.000Z
15000022,1,16000102,16000094,16000001,16000005,16000003,16000075,20260406T202502.000Z
15000022,1,16000102,16000094,16000001,16000005,16000003,16000075,20260406T202318.000Z
15001021,1,16000063,16000044,16000029,16000025,16000005,16000059,20260406T201847.000Z
15001021,0,16000063,16000044,16000029,16000025,16000005,16000059,20260406T201646.000Z
15001021,1,16000063,16000044,16000029,16000025,16000005,16000059,20260406T201357.000Z
15000118,1,16000044,16000063,16000001,16000045,16000089,16000068,20260406T200754.000Z
15000118,1,16000044,16000063,16000001,16000045,16000089,16000068,20260406T200542.000Z
15000548,1,16000014,16000103,16000021,16000003,16000015,16000061,20260406T194833.000Z
15000548,1,16000014,16000103,16000021,16000003,16000015,16000061,20260406T194536.000Z
15000548,1,16000014,16000079,16000015,16000061,16000005,16000072,20260406T203335.000Z
15000548,1,16000014,16000079,16000015,16000061,16000005,16000072,20260406T203145.000Z
15000115,1,16000102,16000012,16000050,16000004,16000023,16000034,20260406T202720.000Z
15000115,0,16000102,16000012,16000050,16000004,16000023,16000034,20260406T202452.000Z
15000115,1,16000102,16000012,16000050,16000004,16000023,16000034,20260406T202214.000Z
15000143,1,16000025,16000091,16000077,16000094,16000002,16000102,20260406T201316.000Z
15000143,1,16000025,16000091,16000077,16000094,16000002,16000102,20260406T201036.000Z
15000143,0,16000025,16000091,16000077,16000094,16000002,16000102,20260406T200857.000Z
15000368,1,16000099,16000103,16000058,16000102,16000042,16000004,20260406T200235.000Z
15000368,0,16000099,16000103,16000058,16000102,16000042,16000004,20260406T195935.000Z
15000368,1,16000099,16000103,16000058,16000102,16000042,16000004,20260406T195808.000Z
15000115,1,16000050,16000023,16000008,16000028,16000030,16000005,20260406T195213.000Z
15000115,0,16000050,16000023,16000008,16000028,16000030,16000005,20260406T195006.000Z
15000115,1,16000050,16000023,16000008,16000028,16000030,16000005,20260406T194756.000Z
15001021,1,16000004,16000077,16000045,16000001,16000009,16000068,20260406T193236.000Z
15001021,1,16000004,16000077,16000045,16000001,16000009,16000068,20260406T192928.000Z
15001021,0,16000004,16000077,16000045,16000001,16000009,16000068,20260406T192653.000Z
15001021,0,16000025,16000012,16000011,16000063,16000026,16000050,20260406T183638.000Z
15001021,0,16000025,16000012,16000011,16000063,16000026,16000050,20260406T183418.000Z
15000053,0,16000025,16000071,16000005,16000004,16000073,16000009,20260406T182837.000Z
15000053,0,16000025,16000071,16000005,16000004,16000073,16000009,20260406T182641.000Z
15000306,1,16000014,16000081,16000022,16000008,16000030,16000020,20260406T182038.000Z
15000306,1,16000014,16000081,16000022,16000008,16000030,16000020,20260406T181803.000Z
15000143,0,16000083,16000059,16000020,16000025,16000014,16000005,20260406T172343.000Z
15000143,0,16000083,16000059,16000020,16000025,16000014,16000005,20260406T172054.000Z
15000703,1,16000098,16000023,16000003,16000005,16000015,16000061,20260404T104240.000Z
15000703,1,16000098,16000023,16000003,16000005,16000015,16000061,20260404T104041.000Z
15000007,1,16000103,16000063,16000085,16000095,16000045,16000023,20260404T103525.000Z
15000007,1,16000103,16000063,16000085,16000095,16000045,16000023,20260404T103255.000Z
15000300,0,16000083,16000011,16000092,16000047,16000005,16000023,20260404T095301.000Z
15000300,0,16000083,16000011,16000092,16000047,16000005,16000023,20260404T095035.000Z
15000115,0,16000002,16000012,16000095,16000049,16000028,16000030,20260403T202246.000Z
15000115,0,16000002,16000012,16000095,16000049,16000028,16000030,20260403T202044.000Z
15000292,1,16000007,16000011,16000009,16000028,16000014,16000039,20260406T191428.000Z
15000025,1,16000085,16000002,16000026,16000070,16000030,16000026,20260406T191109.000Z
15000082,0,16000022,16000021,16000023,16000047,16000059,16000099,20260406T203428.000Z
15000082,0,16000022,16000021,16000023,16000047,16000059,16000099,20260406T203210.000Z
15000018,0,16000040,16000095,16000012,16000078,16000005,16000079,20260406T202702.000Z
15000018,0,16000040,16000095,16000012,16000078,16000005,16000079,20260406T202438.000Z
15000018,1,16000040,16000095,16000012,16000078,16000005,16000079,20260406T202152.000Z
15000368,0,16000021,16000004,16000037,16000001,16000099,16000046,20260406T201434.000Z
15000368,0,16000021,16000004,16000037,16000001,16000099,16000046,20260406T201123.000Z
15000292,0,16000023,16000092,16000089,16000011,16000063,16000012,20260406T195706.000Z
15000292,0,16000023,16000092,16000089,16000011,16000063,16000012,20260406T195501.000Z
15000548,1,16000001,16000046,16000099,16000061,16000089,16000079,20260406T195036.000Z
15000548,1,16000001,16000046,16000099,16000061,16000089,16000079,20260406T194821.000Z
15001021,1,16000011,16000063,16000059,16000097,16000005,16000099,20260406T194205.000Z
15001021,1,16000011,16000063,16000059,16000097,16000005,16000099,20260406T194025.000Z
15001021,0,16000011,16000063,16000059,16000097,16000005,16000099,20260406T193811.000Z
15000082,1,16000089,16000047,16000021,16000011,16000012,16000005,20260406T193503.000Z
15000082,1,16000089,16000047,16000021,16000011,16000012,16000005,20260406T193245.000Z
15000007,1,16000094,16000102,16000063,16000014,16000030,16000070,20260406T202347.000Z
15000007,1,16000094,16000102,16000063,16000014,16000030,16000070,20260406T202208.000Z
15000083,1,16000061,16000098,16000102,16000087,16000004,16000064,20260406T201619.000Z
15000083,1,16000061,16000098,16000102,16000087,16000004,16000064,20260406T201406.000Z
15000050,1,16000063,16000103,16000095,16000001,16000066,16000012,20260406T200842.000Z
15000050,1,16000063,16000103,16000095,16000001,16000066,16000012,20260406T200748.000Z
15000007,1,16000063,16000081,16000092,16000014,16000030,16000047,20260406T200412.000Z
15000007,1,16000063,16000081,16000092,16000014,16000030,16000047,20260406T200225.000Z
15000293,1,16000081,16000102,16000085,16000069,16000086,16000070,20260406T195647.000Z
15000293,1,16000081,16000102,16000085,16000069,16000086,16000070,20260406T195457.000Z
15000293,0,16000081,16000102,16000085,16000069,16000086,16000070,20260406T195322.000Z
15000072,1,16000002,16000005,16000103,16000079,16000023,16000102,20260406T194853.000Z
15000072,1,16000002,16000005,16000103,16000079,16000023,16000102,20260406T194609.000Z
15000019,1,16000094,16000003,16000014,16000056,16000012,16000019,20260406T193947.000Z
15000019,1,16000094,16000003,16000014,16000056,16000012,16000019,20260406T193806.000Z
15000019,0,16000094,16000003,16000014,16000056,16000012,16000019,20260406T193616.000Z
15000007,1,16000023,16000039,16000063,16000052,16000059,16000041,20260406T193028.000Z
15000007,1,16000023,16000039,16000063,16000052,16000059,16000041,20260406T192838.000Z
15000005,1,16000046,16000012,16000072,16000078,16000023,16000036,20260406T192158.000Z
15000005,1,16000046,16000012,16000072,16000078,16000023,16000036,20260406T191959.000Z
15000018,0,16000001,16000103,16000025,16000094,16000075,16000078,20260406T191516.000Z
15000018,0,16000001,16000103,16000025,16000094,16000075,16000078,20260406T191248.000Z
15000019,0,16000015,16000012,16000075,16000019,16000042,16000002,20260406T195802.000Z
15000019,0,16000015,16000012,16000075,16000019,16000042,16000002,20260406T195621.000Z
15000011,0,16000059,16000011,16000044,16000012,16000103,16000002,20260406T195147.000Z
15000011,1,16000059,16000011,16000044,16000012,16000103,16000002,20260406T194923.000Z
15000011,0,16000059,16000011,16000044,16000012,16000103,16000002,20260406T194707.000Z
15000548,0,16000001,16000046,16000015,16000023,16000003,16000021,20260406T194250.000Z
15000548,0,16000001,16000046,16000015,16000023,16000003,16000021,20260406T194032.000Z
15000293,0,16000002,16000070,16000087,16000059,16000023,16000011,20260406T193634.000Z
15000293,0,16000002,16000070,16000087,16000059,16000023,16000011,20260406T193422.000Z
15000025,1,16000011,16000103,16000063,16000089,16000097,16000023,20260406T191526.000Z
15000025,1,16000011,16000103,16000063,16000089,16000097,16000023,20260406T191158.000Z
15000025,0,16000011,16000103,16000063,16000089,16000097,16000023,20260406T191013.000Z
15000053,0,16000103,16000012,16000086,16000004,16000030,16000099,20260406T190606.000Z
15000053,0,16000103,16000012,16000086,16000004,16000030,16000099,20260406T190318.000Z
15000022,1,16000064,16000012,16000036,16000042,16000023,16000025,20260406T185802.000Z
15000022,0,16000064,16000012,16000036,16000042,16000023,16000025,20260406T185544.000Z
15000022,1,16000064,16000012,16000036,16000042,16000023,16000025,20260406T185325.000Z
15000072,0,16000083,16000012,16000056,16000040,16000001,16000073,20260406T184837.000Z
15000072,0,16000083,16000012,16000056,16000040,16000001,16000073,20260406T184652.000Z
15000083,0,16000048,16000036,16000001,16000064,16000085,16000103,20260406T184241.000Z
15000083,0,16000048,16000036,16000001,16000064,16000085,16000103,20260406T184124.000Z
15000010,0,16000023,16000012,16000081,16000044,16000014,16000057,20260406T183501.000Z
15000025,1,16000012,16000030,16000063,16000087,16000023,16000089,20260406T183037.000Z
15000025,1,16000012,16000030,16000063,16000087,16000023,16000089,20260406T182743.000Z
15000132,0,16000083,16000012,16000001,16000059,16000025,16000023,20260406T224243.000Z
15000132,1,16000083,16000012,16000001,16000059,16000025,16000023,20260406T224116.000Z
15000022,0,16000021,16000011,16000012,16000074,16000079,16000094,20260406T223512.000Z
15000022,0,16000021,16000011,16000012,16000074,16000079,16000094,20260406T223257.000Z
15000022,1,16000021,16000011,16000012,16000074,16000079,16000094,20260406T223038.000Z
15000053,1,16000102,16000005,16000002,16000001,16000019,16000004,20260406T222600.000Z
15000053,1,16000102,16000005,16000002,16000001,16000019,16000004,20260406T222437.000Z
15000053,0,16000102,16000005,16000002,16000001,16000019,16000004,20260406T222222.000Z
15000025,0,16000005,16000019,16000023,16000030,16000063,16000026,20260406T215521.000Z
15000025,0,16000005,16000019,16000023,16000030,16000063,16000026,20260406T215314.000Z
15000293,1,16000017,16000002,16000086,16000084,16000089,16000023,20260406T220027.000Z
15000293,1,16000017,16000002,16000086,16000084,16000089,16000023,20260406T215803.000Z
15001021,0,16000103,16000002,16000005,16000098,16000083,16000011,20260406T224435.000Z
15001021,0,16000103,16000002,16000005,16000098,16000083,16000011,20260406T224240.000Z
15001021,1,16000103,16000002,16000005,16000098,16000083,16000011,20260406T224112.000Z
15001021,1,16000086,16000029,16000012,16000098,16000063,16000011,20260406T223606.000Z
15001021,0,16000086,16000029,16000012,16000098,16000063,16000011,20260406T223402.000Z
15001021,1,16000086,16000029,16000012,16000098,16000063,16000011,20260406T223129.000Z
15000010,1,16000083,16000016,16000012,16000018,16000013,16000029,20260406T221317.000Z
15000010,0,16000083,16000016,16000012,16000018,16000013,16000029,20260406T221059.000Z
15000010,1,16000083,16000016,16000012,16000018,16000013,16000029,20260406T220902.000Z
15000300,1,16000099,16000083,16000014,16000092,16000071,16000081,20260406T220513.000Z
15000300,1,16000099,16000083,16000014,16000092,16000071,16000081,20260406T220322.000Z
15000011,1,16000092,16000002,16000099,16000045,16000049,16000014,20260406T223849.000Z
15000011,0,16000092,16000002,16000099,16000045,16000049,16000014,20260406T223644.000Z
15000011,1,16000092,16000002,16000099,16000045,16000049,16000014,20260406T223451.000Z
15000548,1,16000066,16000012,16000099,16000003,16000076,16000018,20260406T223016.000Z
15000548,1,16000066,16000012,16000099,16000003,16000076,16000018,20260406T222850.000Z
15000293,0,16000098,16000002,16000063,16000070,16000096,16000023,20260406T222310.000Z
15000293,0,16000098,16000002,16000063,16000070,16000096,16000023,20260406T222103.000Z
15000019,1,16000094,16000099,16000012,16000075,16000079,16000001,20260406T224113.000Z
15000019,0,16000094,16000099,16000012,16000075,16000079,16000001,20260406T223944.000Z
15000019,1,16000094,16000099,16000012,16000075,16000079,16000001,20260406T223718.000Z
15000072,1,16000025,16000099,16000075,16000018,16000073,16000008,20260406T223004.000Z
15000072,0,16000025,16000099,16000075,16000018,16000073,16000008,20260406T222855.000Z
15000072,1,16000025,16000099,16000075,16000018,16000073,16000008,20260406T222753.000Z
15000010,0,16000103,16000004,16000026,16000063,16000014,16000000,20260406T221450.000Z
15000010,1,16000103,16000004,16000026,16000063,16000014,16000000,20260406T221249.000Z
15000010,0,16000103,16000004,16000026,16000063,16000014,16000000,20260406T221100.000Z
15000005,1,16000023,16000012,16000079,16000036,16000025,16000042,20260406T222403.000Z
15000005,1,16000023,16000012,16000079,16000036,16000025,16000042,20260406T222157.000Z
15000005,0,16000023,16000012,16000079,16000036,16000025,16000042,20260406T222016.000Z
15000292,1,16000026,16000011,16000041,16000014,16000083,16000002,20260406T224519.000Z
15000292,0,16000026,16000011,16000041,16000014,16000083,16000002,20260406T224245.000Z
15000293,0,16000063,16000087,16000085,16000002,16000005,16000012,20260406T223834.000Z
15000293,0,16000063,16000087,16000085,16000002,16000005,16000012,20260406T223609.000Z
15000548,1,16000023,16000003,16000011,16000042,16000050,16000064,20260406T223015.000Z
15000548,1,16000023,16000003,16000011,16000042,16000050,16000064,20260406T222857.000Z
15000022,0,16000011,16000005,16000079,16000021,16000036,16000044,20260406T222435.000Z
15000022,0,16000011,16000005,16000079,16000021,16000036,16000044,20260406T222223.000Z
15000010,1,16000063,16000012,16000002,16000004,16000095,16000050,20260406T221428.000Z
15000010,1,16000063,16000012,16000002,16000004,16000095,16000050,20260406T221105.000Z
15000010,0,16000063,16000012,16000002,16000004,16000095,16000050,20260406T220910.000Z
15000703,0,16000001,16000042,16000072,16000099,16000023,16000061,20260406T220432.000Z
15000703,0,16000001,16000042,16000072,16000099,16000023,16000061,20260406T220223.000Z
15000368,0,16000004,16000003,16000046,16000042,16000005,16000037,20260406T221326.000Z
15000368,0,16000004,16000003,16000046,16000042,16000005,16000037,20260406T221102.000Z
15000018,1,16000074,16000094,16000012,16000026,16000099,16000079,20260406T220455.000Z
15000018,1,16000056,16000040,16000081,16000074,16000095,16000001,20260406T223554.000Z
15000018,1,16000056,16000040,16000081,16000074,16000095,16000001,20260406T223315.000Z
15000300,1,16000011,16000092,16000063,16000014,16000023,16000005,20260406T222827.000Z
15000300,1,16000011,16000092,16000063,16000014,16000023,16000005,20260406T222629.000Z
15000548,0,16000023,16000042,16000003,16000021,16000061,16000079,20260406T221929.000Z
15000548,1,16000023,16000042,16000003,16000021,16000061,16000079,20260406T221614.000Z
15000548,0,16000023,16000042,16000003,16000021,16000061,16000079,20260406T221424.000Z
15000440,1,16000002,16000099,16000103,16000081,16000021,16000098,20260406T220946.000Z
15000440,1,16000002,16000099,16000103,16000081,16000021,16000098,20260406T220827.000Z
15000072,0,16000036,16000012,16000056,16000015,16000040,16000075,20260406T220317.000Z
15000072,0,16000036,16000012,16000056,16000015,16000040,16000075,20260406T220106.000Z
15000005,0,16000042,16000099,16000012,16000029,16000046,16000023,20260406T215508.000Z
15000005,0,16000042,16000099,16000012,16000029,16000046,16000023,20260406T215250.000Z
15000005,1,16000042,16000099,16000012,16000029,16000046,16000023,20260406T215050.000Z
15000292,1,16000102,16000098,16000030,16000011,16000063,16000014,20260406T224223.000Z
15000292,1,16000102,16000098,16000030,16000011,16000063,16000014,20260406T224046.000Z
15000083,0,16000085,16000079,16000065,16000099,16000094,16000014,20260406T223323.000Z
15000083,0,16000085,16000079,16000065,16000099,16000094,16000014,20260406T223203.000Z
15000072,0,16000073,16000025,16000079,16000075,16000012,16000001,20260406T222720.000Z
15000072,1,16000073,16000025,16000079,16000075,16000012,16000001,20260406T222600.000Z
15000072,0,16000073,16000025,16000079,16000075,16000012,16000001,20260406T222428.000Z
15000082,1,16000079,16000059,16000044,16000061,16000099,16000011,20260406T221351.000Z
15000082,1,16000079,16000059,16000044,16000061,16000099,16000011,20260406T221131.000Z
15000082,0,16000079,16000059,16000044,16000061,16000099,16000011,20260406T220912.000Z
15000022,0,16000099,16000005,16000019,16000003,16000023,16000074,20260406T224209.000Z
15000022,0,16000099,16000005,16000019,16000003,16000023,16000074,20260406T223951.000Z
15000292,1,16000089,16000005,16000103,16000099,16000086,16000063,20260406T223333.000Z
15000292,1,16000089,16000005,16000103,16000099,16000086,16000063,20260406T223141.000Z
15000025,1,16000077,16000086,16000004,16000103,16000045,16000099,20260406T222706.000Z
