map,result,ally1,ally2,ally3,enemy1,enemy2,enemy3,id,order_index
15000083,1,16000066,16000021,16000025,16000003,16000061,16000011,41961698ce8abe62af722fdd74ef53bb,9603
15000118,0,16000011,16000068,16000069,16000099,16000004,16000098,7904002db6f08ef6e573cc8727b2351d,9604
15000118,1,16000011,16000068,16000069,16000099,16000004,16000098,bcb58837589f29aad8376cc50f6dca64,9605
15000118,0,16000011,16000068,16000069,16000099,16000004,16000098,77748abcf1809dc93dee811ee577251e,9606
15000292,1,16000030,16000099,16000014,16000052,16000023,16000086,80dbbb8449dcd93230b2e5ac1b7937c5,9607
15000292,1,16000030,16000099,16000014,16000052,16000023,16000086,da91627f892335c7571dec5e6c040ee7,9608
15000292,0,16000030,16000099,16000014,16000052,16000023,16000086,f8da6222047ac868db141f9ca91def7b,9609
15000022,0,16000061,16000015,16000042,16000057,16000079,16000012,2fdeb9088540a866d6f1f3075c23a8a7,9610
15000022,0,16000061,16000015,16000042,16000057,16000079,16000012,08c1af9377a414abf6a113f915307264,9611
15000005,0,16000103,16000004,16000048,16000043,16000015,16000012,6ed77acd313b9d5591fe59e6bc5b965c,9612
15000011,1,16000000,16000004,16000014,16000023,16000022,16000027,0178a61ebaf5df91ac7241b0173ef810,9613
15000292,0,16000006,16000005,16000023,16000026,16000013,16000041,b47f64b31a55ea4a43f302fedea29f61,9614
15000548,0,16000012,16000089,16000003,16000079,16000023,16000015,b96aa765a7013ddd7a65d4704e1c89cf,9615
15000548,0,16000012,16000089,16000003,16000079,16000023,16000015,c1d9f7fceb57889481e233f7980db8a6,9616
15000025,0,16000012,16000011,16000086,16000045,16000063,16000006,1c3fd019ba93c423daf1309b3590cb4d,9617
15000025,0,16000012,16000011,16000086,16000045,16000063,16000006,47ee3da4f7982308a2932fec738e356b,9618
15000703,1,16000029,16000011,16000079,16000012,16000098,16000015,115aa4437acb260d7e388c5cd6d49ee1,9619
15000703,1,16000029,16000011,16000079,16000012,16000098,16000015,7db765fb1ae72dbaf010b3022a7538e2,9620
15000440,0,16000046,16000023,16000065,16000042,16000018,16000102,397d1214862dda20f26d63ca2110255c,9621
15000440,0,16000046,16000023,16000065,16000042,16000018,16000102,89cf0ee153ac5dfef5accb33f97eafc7,9622
15000010,1,16000014,16000063,16000011,16000002,16000030,16000004,ab21e95fc05933dbd343e3c548b2e641,9623
15000010,1,16000014,16000063,16000011,16000002,16000030,16000004,15bc68318a446a76ec593814729f630b,9624
15000010,0,16000014,16000063,16000011,16000002,16000030,16000004,c603e59efd3e771e9d3abffafd162cc7,9625
15000019,0,16000012,16000073,16000079,16000078,16000008,16000059,baff81d0517706b534225549b0205c27,9626
15000019,0,16000012,16000073,16000079,16000078,16000008,16000059,d655fa24fca51290394ac030b3668c42,9627
15000018,1,16000015,16000073,16000102,16000005,16000070,16000002,27a99caf24d8d57e6dae32169cc0a422,9628
15000018,1,16000015,16000073,16000102,16000005,16000070,16000002,2668f16dfc7299f90770ba08e2f0af56,9629
15000293,1,16000081,16000049,16000087,16000026,16000083,16000099,7a2562e942a609e358f92f4ecd4d5ece,9630
15000293,1,16000081,16000049,16000087,16000026,16000083,16000099,c8f4a4d2f62b856b7850ec224110aedf,9631
15000292,1,16000098,16000045,16000089,16000102,16000099,16000012,6a261bd03092eb33ce154fdba3b0adeb,9632
15000292,1,16000098,16000045,16000089,16000102,16000099,16000012,c54db9c84182e90373a93c1d3f79d1ad,9633
15000025,0,16000012,16000085,16000011,16000089,16000102,16000083,93157b8088c15d2946af05d0264bfaf7,9634
15000025,0,16000012,16000085,16000011,16000089,16000102,16000083,01900c150bca5ff35e8623c1e4a77746,9635
15000053,1,16000012,16000102,16000026,16000009,16000094,16000078,626b4d038016875ce79a68811f6879fe,9636
15000053,1,16000012,16000102,16000026,16000009,16000094,16000078,a41dfa1e7d525fd8759d6ccc068d7056,9637
15000440,1,16000059,16000047,16000005,16000072,16000102,16000022,77dbe9667a02589cdfd1ada828b5d6f2,9638
15000440,0,16000059,16000047,16000005,16000072,16000102,16000022,2217efdd538abfccde40bcdd08d40f09,9639
15000440,1,16000059,16000047,16000005,16000072,16000102,16000022,a50888a7e1e3ed3e0f5e4e7c2cb3e091,9640
15000083,0,16000015,16000030,16000046,16000061,16000103,16000025,ebab8fc800fc7c1b7430e11978c88a4a,9641
15000083,0,16000015,16000030,16000046,16000061,16000103,16000025,250924cf45ce800a2a98512fc71c8e5a,9642
15000703,0,16000003,16000089,16000098,16000015,16000021,16000001,2832de76391fb38b40659a8a2c73004f,9663
15000703,0,16000003,16000089,16000098,16000015,16000021,16000001,b326012e49640b75e59561eeacfcfb94,9664
15000083,1,16000042,16000002,16000098,16000089,16000011,16000064,8b49471d93766984ace2b1ac5112547d,9665
15000083,1,16000042,16000002,16000098,16000089,16000011,16000064,e48ffe0445b35643cd5bb8cc2a23228d,9666
15000083,0,16000042,16000002,16000098,16000089,16000011,16000064,b71a275db20742ff54d5ab6c00896e12,9667
15000306,1,16000014,16000008,16000040,16000026,16000005,16000054,895663b17741d3871025c1e82d5dffad,9668
15000306,1,16000014,16000008,16000040,16000026,16000005,16000054,83295356d8621326dc2593d457034e0f,9669
15000292,0,16000091,16000030,16000012,16000099,16000005,16000038,608c7024a455692e8717cdd30d1ec5b0,9670
15000292,0,16000091,16000030,16000012,16000099,16000005,16000038,f94379491ebfc73c3dfd8d56b13540ba,9671
15000005,1,16000015,16000036,16000048,16000099,16000079,16000021,49180579cb9a7f72f1462ba0cb60b895,9689
15000005,0,16000015,16000036,16000048,16000099,16000079,16000021,3fdce712c21ac350a4cdc88fe04f2b46,9690
15000005,1,16000015,16000036,16000048,16000099,16000079,16000021,679c46ffa95a63005dfb5ef442a6d13d,9691
15000115,1,16000030,16000012,16000057,16000018,16000063,16000054,58ab2bc4a3c6e6875fc0b30dde5f0bf7,9692
15000115,1,16000030,16000012,16000057,16000018,16000063,16000054,6dfdbcc5844f4a67d40e773fa5b3342d,9693
15000022,0,16000036,16000046,16000005,16000021,16000011,16000098,b613f1cf2b72db31329a9796f810ac15,9694
15000022,0,16000036,16000046,16000005,16000021,16000011,16000098,06e963efd62029b7d4945f62fd32b25e,9695
15000022,1,16000036,16000046,16000005,16000021,16000011,16000098,a523e0e25f146ac5e090c0337ebed8d3,9696
15000300,1,16000023,16000012,16000011,16000089,16000046,16000014,096f467d09d3de384a32cb8096d8f581,9697
15000300,1,16000023,16000012,16000011,16000089,16000046,16000014,1d3b1101c885d1949ed805685ce6937d,9698
15000005,1,16000011,16000015,16000099,16000036,16000061,16000079,cf872ca4c1b6925669864ec1e38252c7,9699
15000005,1,16000011,16000015,16000099,16000036,16000061,16000079,b268f1f1271ae5fa63b96cc1aed78317,9700
15000072,0,16000015,16000079,16000036,16000061,16000001,16000099,97972f403e2b7d6bf6376cd9d268abf9,9701
15000072,0,16000015,16000079,16000036,16000061,16000001,16000099,d81b14144527bdc2df1e193d8e3511aa,9702
15000300,0,16000014,16000042,16000011,16000061,16000002,16000092,b67713c0bdb5edf1d92cbb1a54026916,9703
15000300,0,16000014,16000042,16000011,16000061,16000002,16000092,ac3dfdfd20955f1063fa6ca97a69572a,9704
15000082,1,16000089,16000081,16000023,16000002,16000003,16000012,5cab4e844db5af52b15a85e9f6df4680,9705
15000082,1,16000089,16000081,16000023,16000002,16000003,16000012,280cd973cdbdfc8cc6044af48a6104dd,9706
15000082,0,16000089,16000081,16000023,16000002,16000003,16000012,5fb19a97ee06e85f10f0d8137ce4c283,9707
15000300,1,16000012,16000025,16000085,16000042,16000087,16000011,bed0084e2a3aa2dd195b47e2b0c735f2,9708
15000300,1,16000012,16000025,16000085,16000042,16000087,16000011,fe3660e2e9f7a86d6f251074d1d59981,9709
15000011,1,16000012,16000004,16000029,16000023,16000059,16000063,ea799217d51b170dd99ca7daf79cbda8,9710
15000011,1,16000012,16000004,16000029,16000023,16000059,16000063,71efb936e720d5394f21cab74198c413,9711
15000007,1,16000014,16000059,16000004,16000012,16000097,16000002,a9bc95251f35519cd3d79c3f7e5eb0a3,9712
15000007,1,16000014,16000059,16000004,16000012,16000097,16000002,e9890552b806fa296a709a0153463da0,9713
15000548,1,16000042,16000064,16000021,16000015,16000079,16000036,8e431b59356a22ecc73ef9c1c6c76265,9714
15000548,1,16000042,16000064,16000021,16000015,16000079,16000036,d32a25ea26f6a5b4dcca68d962c3fef9,9715
15000548,0,16000042,16000064,16000021,16000015,16000079,16000036,3b5ec3a03266ca7f0541544561be9826,9716
15000005,0,16000061,16000015,16000003,16000023,16000036,16000021,568c4fa3d6445d14c546bc93d81eb6ab,9717
15000005,0,16000061,16000015,16000003,16000023,16000036,16000021,bf13b153753e183e72de79765c9feec4,9718
15000005,1,16000061,16000015,16000003,16000023,16000036,16000021,7114a7b331628322dab72f90910b0aac,9719
15000300,0,16000014,16000083,16000059,16000044,16000063,16000012,e5c2970ba5b7ba77d55a614fd8528224,9720
15000300,0,16000014,16000083,16000059,16000044,16000063,16000012,4e8562ce80b17cd2ab79415fe5d31cbf,9721
15000082,1,16000098,16000022,16000011,16000076,16000087,16000081,137d252a69001ffcd546715648250f04,9722
15000082,1,16000098,16000022,16000011,16000076,16000087,16000081,5c2eba8235f791c5b75b7b8986e06217,9723
15000010,0,16000099,16000059,16000004,16000097,16000044,16000014,024cbf1a7b8864a81d299559dbec3b7c,9724
15000010,0,16000099,16000059,16000004,16000097,16000044,16000014,21286ced3010449878da00b1bddc281b,9725
15000292,0,16000099,16000063,16000077,16000005,16000001,16000014,7bd699e31ebbefd06b194581b3848deb,9726
15000292,0,16000099,16000063,16000077,16000005,16000001,16000014,51c12b53484ef66f42e800c9559a3f48,9727
15000703,1,16000099,16000012,16000074,16000015,16000023,16000098,3d3a8628bbfd7036ec0ecd7964802213,9728
15000703,1,16000099,16000012,16000074,16000015,16000023,16000098,d1f6b0d84cdc3706d2d9e28504e66b17,9729
15000007,0,16000061,16000023,16000098,16000012,16000095,16000030,3b058caef01a34e891a12430c2bbee25,9730
15000007,1,16000061,16000023,16000098,16000012,16000095,16000030,6bf51f8959eee8463c7d52e008960b86,9731
15000007,0,16000061,16000023,16000098,16000012,16000095,16000030,0776f01339b33a3c9b5e6f124ffa5354,9732
15000007,1,16000059,16000095,16000099,16000102,16000005,16000063,1db9563af0b8a2e76e4c31f464cc8be2,9733
15000007,1,16000059,16000095,16000099,16000102,16000005,16000063,6e15fc83c94333de3f0f98b4f064b46a,9734
15000005,0,16000003,16000037,16000099,16000011,16000042,16000021,3a62f25f7c59a10e5bcfe9403ed250ee,9735
15000005,1,16000003,16000037,16000099,16000011,16000042,16000021,1b9bb2d8ae7994f0f4746528e3c68ed7,9736
15000005,0,16000003,16000037,16000099,16000011,16000042,16000021,09be52e549bef8a003ae562735559867,9737
15000293,0,16000102,16000099,16000080,16000012,16000087,16000069,fe626678094881d3209d9e7972c36749,9738
15000293,0,16000102,16000099,16000080,16000012,16000087,16000069,8e1f9b7d4506fa4149083cdcd349fe64,9739
15000050,1,16000005,16000012,16000085,16000000,16000030,16000103,133688c4da6d3a398d9f0aa00efb493e,9740
15000050,1,16000005,16000012,16000085,16000000,16000030,16000103,edae1f582b0d5879df84970fdb9c78ec,9741
15000300,0,16000019,16000016,16000083,16000015,16000005,16000103,7204c402685cfd5eb1d6f5823d0c0fbd,9742
15000300,0,16000019,16000016,16000083,16000015,16000005,16000103,2fc1282dff660d391e4ea3aa5ecfaa9c,9743
15000005,1,16000036,16000021,16000022,16000064,16000003,16000099,fcc982530d60e811e2e1eabf51778f2f,9744
15000005,1,16000036,16000021,16000022,16000064,16000003,16000099,2f25ee76aca64c0f7d5e95f0077e506c,9745
15000083,1,16000046,16000014,16000098,16000042,16000089,16000094,d6bd7ce2f93bf891a83cc1f93ec3ebc6,9746
15000083,0,16000046,16000014,16000098,16000042,16000089,16000094,a06b57f2518b7f8be72fac65d9901d56,9747
15000083,1,16000046,16000014,16000098,16000042,16000089,16000094,bb1bc15c8e83c907e998d3ab98311225,9748
15000007,0,16000063,16000059,16000005,16000023,16000025,16000002,7d6b291f4b2632c347374989df90c272,9749
15000007,1,16000063,16000059,16000005,16000023,16000025,16000002,35ebad90ec03960822ec08fae63e4617,9750
15000007,0,16000063,16000059,16000005,16000023,16000025,16000002,de164c95e885576d87d8a062373750ee,9751
15000025,1,16000086,16000023,16000044,16000012,16000030,16000005,4d220dd26f76862e3273f6af6ed6aa72,9752
15000025,1,16000086,16000023,16000044,16000012,16000030,16000005,74495dab910d4e72710c830829a1d307,9753
15000005,0,16000102,16000042,16000046,16000003,16000036,16000023,c5adf316790932da95ddc7c00fc5ee78,9754
15000005,0,16000102,16000042,16000046,16000003,16000036,16000023,7a372598655ee0ae560e6a4f39679d25,9755
15000005,1,16000102,16000042,16000046,16000003,16000036,16000023,0b5149c5d6d0b3ada9338370b60022c8,9756
15000025,0,16000012,16000077,16000001,16000086,16000004,16000103,8b256b28741aaa54bab45b34543ad777,9757
15000025,0,16000012,16000077,16000001,16000086,16000004,16000103,645a497d89e06ffac38d56bcaf7d0196,9758
15000025,1,16000012,16000077,16000001,16000086,16000004,16000103,458f3d69d024c5a3cbd54413556ce6ad,9759
15000005,0,16000094,16000048,16000042,16000025,16000065,16000015,81a08a27e9b9ae833a0af258871fb856,9760
15000005,0,16000094,16000048,16000042,16000025,16000065,16000015,0242fda90abeebb66a03ab4ef2808dbd,9761
15000083,1,16000005,16000026,16000065,16000031,16000047,16000042,4c0b366e5b18ef614d66cd0422a5e355,9762
15000083,0,16000005,16000026,16000065,16000031,16000047,16000042,4796b3b3cdfda2e700c75b1433f984f3,9763
15000083,1,16000005,16000026,16000065,16000031,16000047,16000042,57299966708a15f8bd5f2ad99941496e,9764
15000292,1,16000063,16000012,16000009,16000005,16000014,16000023,475c6c5da176ebcafffef50184b20ef7,9765
15000292,1,16000063,16000012,16000009,16000005,16000014,16000023,80e557ad35723c3be66deb2982dd5c42,9766
15000306,1,16000019,16000054,16000009,16000004,16000022,16000026,c6c0d5abed824616364de4e09e494000,9767
15000306,1,16000019,16000054,16000009,16000004,16000022,16000026,d05ddd68c7ed585f44864d8e02e1b109,9768
15000082,1,16000038,16000011,16000047,16000037,16000070,16000048,3c25056fbb9ec227504dbfafb2812168,9769
15000082,1,16000038,16000011,16000047,16000037,16000070,16000048,009ff629455c2d5fc93366ae9ddf6d2c,9770
15000440,1,16000047,16000064,16000048,16000102,16000062,16000021,5ab448595f4f655fd881f4592af3caa9,9771
15000440,0,16000047,16000064,16000048,16000102,16000062,16000021,76c240d059de874ef51fc2c7bc290f4f,9772
15000440,1,16000047,16000064,16000048,16000102,16000062,16000021,c4fc679eb340943da8406ecaf2282b03,9773
15000368,0,16000064,16000015,16000061,16000044,16000003,16000021,2b3d1e0064e77c46f8882874ce09691c,9774
15000368,0,16000064,16000015,16000061,16000044,16000003,16000021,03b05c6a9be4f81302594d2ef89d6eeb,9775
15001021,1,16000014,16000013,16000002,16000012,16000102,16000005,3c918edba73bd178c63cb52e5e6a8b0f,9776
15001021,1,16000014,16000013,16000002,16000012,16000102,16000005,94946d2f8a286f1af027960ac1b673b3,9777
15000132,0,16000004,16000012,16000099,16000001,16000032,16000103,98aa883f1ca087047188cbc269be119b,9778
15000132,1,16000004,16000012,16000099,16000001,16000032,16000103,5bc1fde5c74dcb8d4bfae3e70e5e1d77,9779
15000132,0,16000004,16000012,16000099,16000001,16000032,16000103,7b4583499445ea66cd97a265c91888f4,9780
15000011,1,16000002,16000014,16000103,16000083,16000099,16000059,7dbe8d87002ebb5764874f4c10494eff,9781
15000011,1,16000002,16000014,16000103,16000083,16000099,16000059,ac187495d1e048207ca1a71c60857bc7,9782
15001021,0,16000023,16000063,16000044,16000005,16000099,16000011,7cc70468919807772774f33e1756f0b1,9783
15001021,0,16000023,16000063,16000044,16000005,16000099,16000011,55038c3074a87075eed154386283f9eb,9784
15001021,1,16000023,16000063,16000044,16000005,16000099,16000011,eae446d692ead0fadedadbe59b6c5d36,9785
15000011,1,16000002,16000042,16000035,16000012,16000015,16000083,6201cb91c407b833a5750d2b522732df,9786
15000011,1,16000002,16000042,16000035,16000012,16000015,16000083,62bc85d5b4c0c3ea75bfe761b5a83fa7,9787
15000011,0,16000002,16000042,16000035,16000012,16000015,16000083,325de29617dc827464e42a4d519aa9fa,9788
15000703,1,16000064,16000001,16000061,16000042,16000099,16000014,9e7fa793553f158cb843f1a8809f905c,9789
15000703,1,16000064,16000001,16000061,16000042,16000099,16000014,a7eac40a1a092c2bd0751dffc1ead8a1,9790
15000007,0,16000014,16000098,16000004,16000011,16000063,16000061,59d1cc4a4ef2230b52633e77e93ee7c8,9791
15000007,0,16000014,16000098,16000004,16000011,16000063,16000061,923f0681df259b8523f55fbaa62838c0,9792
15000007,1,16000014,16000098,16000004,16000011,16000063,16000061,6e59a77f1e530d3fae61fcb5461541ca,9793
15000143,1,16000089,16000030,16000023,16000001,16000012,16000035,607c9270ae2c1371bd0064abac413eec,9794
15000143,1,16000089,16000030,16000023,16000001,16000012,16000035,5732d0928f3574ce5704b2b23d600d12,9795
15000053,1,16000075,16000008,16000059,16000004,16000070,16000001,17a0e0760827af08fd81ee6023f6a52b,9796
15000053,1,16000075,16000008,16000059,16000004,16000070,16000001,eef604d2ec710235ef9712881ec49a76,9797
15000440,1,16000087,16000099,16000023,16000021,16000001,16000050,1781fbecfd84f3ad6aab8a142fda1fbd,9798
15000440,1,16000087,16000099,16000023,16000021,16000001,16000050,0515483fc4ac33bd41002a3f3508c195,9799
15000005,1,16000023,16000021,16000099,16000042,16000046,16000064,fe1ec7988a235927bc4afd34d32781fe,9800
15000005,1,16000023,16000021,16000099,16000042,16000046,16000064,8a6d1be18a42b6bdf7ba5dbbfa56bf18,9801
15000005,1,16000037,16000074,16000099,16000079,16000012,16000015,116efd3f92cd962f3963b66459c4787c,9802
15000005,0,16000037,16000074,16000099,16000079,16000012,16000015,d6b2641025b3a99fcc33b77e3b923fbc,9803
15000005,1,16000037,16000074,16000099,16000079,16000012,16000015,1403c848bd4e72ec956160533c334da6,9804
15000306,1,16000099,16000087,16000045,16000012,16000089,16000014,045d9cd9677b5b7c29f40a5dcc9a7f65,9805
15000306,1,16000099,16000087,16000045,16000012,16000089,16000014,97a132d70d169bc7ae70fa2ce5acdc44,9806
15000011,0,16000059,16000004,16000081,16000050,16000014,16000095,08fbe7c34e5daa6bd9724a6430f211d0,9807
15000011,0,16000059,16000004,16000081,16000050,16000014,16000095,6db89c6679b2a5b8831944cb3236b696,9808
15000011,1,16000059,16000004,16000081,16000050,16000014,16000095,c4b0749cfeddd74608a12826d46d0d56,9809
15000306,0,16000023,16000089,16000014,16000092,16000006,16000012,494494362241baff414263f03188898c,9810
15000306,1,16000023,16000089,16000014,16000092,16000006,16000012,112d0b5841cf674e356284c687175fa4,9811
15000306,0,16000023,16000089,16000014,16000092,16000006,16000012,1383e72bb6a656c2deabf3d3ddc7d761,9812
15000053,0,16000099,16000095,16000073,16000001,16000070,16000005,5a4b594f56ecedc4289a9a1e89bb46c6,9813
15000053,1,16000099,16000095,16000073,16000001,16000070,16000005,ef5ded5a7364130ea64ba2443950d479,9814
15000053,0,16000099,16000095,16000073,16000001,16000070,16000005,89221d3c6da7b30475ff840877ed7395,9815
15000025,0,16000013,16000071,16000062,16000102,16000075,16000004,be523b41a42446cbf4a652744580feff,9816
15000050,1,16000002,16000063,16000026,16000001,16000005,16000066,e8cda054af5a7e6f035fbb56e044c32a,9817
15000050,1,16000002,16000063,16000026,16000001,16000005,16000066,5d7df72f14720cede613400100cedca2,9818
15000025,1,16000014,16000025,16000097,16000059,16000001,16000026,8b975e7b6037e488a129a4d73e1c9596,9819
15000025,0,16000014,16000025,16000097,16000059,16000001,16000026,fe805e6554b24f9b97349044409c074d,9820
15000025,1,16000014,16000025,16000097,16000059,16000001,16000026,b2b25c3aac3b92d549b4b01e196d1933,9821
15000053,1,16000076,16000030,16000002,16000004,16000043,16000001,96bc74daaac9fbc04ee4734363aa1f18,9822
15000053,1,16000076,16000030,16000002,16000004,16000043,16000001,56757d7d260c9e69b140f6b04d282177,9823
15000132,0,16000099,16000012,16000071,16000001,16000083,16000102,4d1067a12ede00d0336903daeb3c328f,9824
15000132,0,16000099,16000012,16000071,16000001,16000083,16000102,051ff3a642ef78d9ae6c35eceff2e16b,9825
15000292,0,16000014,16000001,16000045,16000011,16000023,16000089,50d7f3a6e77086cce0efdc8a9e797747,9826
15000292,0,16000014,16000001,16000045,16000011,16000023,16000089,d865c6a78e7715535c3eeed8cb97e3e5,9827
15000053,0,16000001,16000070,16000004,16000008,16000012,16000002,5d3c0991a91f8ab8ead7b1f6532cb810,9828
15000053,0,16000001,16000070,16000004,16000008,16000012,16000002,0ff3f728a6f6542888fa7e42ea89e3e8,9829
15000053,0,16000014,16000002,16000004,16000001,16000083,16000078,864abca4c4a8f3067ff8c36f4fb10d89,9830
15000053,0,16000014,16000002,16000004,16000001,16000083,16000078,a5cdd1973b207df3162306d51852a82a,9831
15000082,1,16000047,16000098,16000023,16000019,16000011,16000061,9fed3bdd20b60d8b1db16b417f40cf05,9832
15000082,0,16000047,16000098,16000023,16000019,16000011,16000061,24be94dc98cfd8b61bb3830972b4281d,9833
15000082,1,16000047,16000098,16000023,16000019,16000011,16000061,09b29fba485e6403572f2d774300d8b0,9834
15000115,1,16000023,16000019,16000017,16000063,16000011,16000089,a637294a87c19b776d7b4560ab901f28,9835
15000115,1,16000023,16000019,16000017,16000063,16000011,16000089,a1d5f25cef505fe71f44fa0d61627251,9836
15000115,0,16000023,16000019,16000017,16000063,16000011,16000089,0a7abe2a9c6af24fc8fdab93fca6de14,9837
15000005,0,16000021,16000099,16000061,16000036,16000023,16000015,65673bc9263ea9d15fdd77b52d4ae06d,9838
15000005,0,16000021,16000099,16000061,16000036,16000023,16000015,b8b9dcd7f48284b6ddb6b3c36f33298b,9839
15000072,0,16000046,16000073,16000083,16000078,16000025,16000007,7fb7504f5156dad967e36ce123fbd229,9840
15000072,0,16000046,16000073,16000083,16000078,16000025,16000007,22f8f78d52116f18c2190d89706ef772,9841
15000300,1,16000085,16000040,16000099,16000011,16000046,16000023,d486c2bfdeeb150b5da80e0e3056b315,9842
15000300,1,16000085,16000040,16000099,16000011,16000046,16000023,934e053b8740a8b804a8a7ac33bb7946,9843
15000703,1,16000102,16000095,16000065,16000003,16000046,16000036,6100a12c4e51fd3e44c42d4322596bef,9844
15000703,1,16000102,16000095,16000065,16000003,16000046,16000036,f781b7190caa1bfb9f1380d08fd0f0c8,9845
15000703,0,16000102,16000095,16000065,16000003,16000046,16000036,2cc00e7c96ca8b9e2af1da3c9795fcbb,9846
15000022,0,16000099,16000036,16000023,16000032,16000042,16000046,3919bdf318a624efad3747aab532cae4,9847
15000022,0,16000099,16000036,16000023,16000032,16000042,16000046,27e5da75224bcff97c6be487654267f8,9848
15000025,1,16000023,16000030,16000006,16000102,16000089,16000026,b922c5461fc6f41be6226288ca81d294,9849
15000025,1,16000023,16000030,16000006,16000102,16000089,16000026,c9dc0fdf8f3e765a5e8ef400e85dc8d1,9850
15000293,0,16000006,16000086,16000005,16000089,16000099,16000030,117155971d2dabffaf70326d2c465939,9851
15000293,0,16000006,16000086,16000005,16000089,16000099,16000030,50a134c15b533494c2924c73d85134ce,9852
15000022,1,16000021,16000012,16000099,16000003,16000046,16000036,558a461d9ba0ee67ae8f0a19c5875f48,9853
15000022,1,16000021,16000012,16000099,16000003,16000046,16000036,33cf1304e6afe569a63214185d5a034a,9854
15000082,0,16000023,16000012,16000095,16000099,16000021,16000089,2cef5cdf85d4bd19686163d5f6c9bd9d,9855
15000082,0,16000023,16000012,16000095,16000099,16000021,16000089,456b25eaabce33c37264796b4a10cf09,9856
15000072,0,16000078,16000059,16000103,16000015,16000012,16000095,1ed1b73b22f748bcb8f94084b1e40b17,9857
15000072,0,16000078,16000059,16000103,16000015,16000012,16000095,1c221804bbffc923f59eb40d95cd7241,9858
15000022,1,16000003,16000012,16000099,16000040,16000074,16000042,b0d40dc041eaac6b587778d037f51b94,9859
15000022,0,16000003,16000012,16000099,16000040,16000074,16000042,44182b8ad4a6f401a112b3fbb9d14164,9860
15000022,1,16000003,16000012,16000099,16000040,16000074,16000042,bcf7d458c1e0d008d4eda7caf3d7cf5e,9861
15000368,0,16000098,16000099,16000066,16000090,16000004,16000046,4d9d90f70c5abb7fb97fc59a8edc1de5,9862
15000368,0,16000098,16000099,16000066,16000090,16000004,16000046,9109f7109b8adc40e15975c216f7e255,9863
15000022,0,16000012,16000003,16000036,16000021,16000032,16000042,e8ecd7df76acc66749058793fc20b352,9864
15000022,0,16000012,16000003,16000036,16000021,16000032,16000042,1dc54442c88eb09330fd3a9535b8183e,9865
15000022,1,16000012,16000003,16000036,16000021,16000032,16000042,e4239052abe2c0a3b3a9c07b990c8d62,9866
15000293,0,16000103,16000026,16000089,16000075,16000012,16000087,35064afe254d831e2b603e0a8109c624,9867
15000293,0,16000103,16000026,16000089,16000075,16000012,16000087,4afd06bf7398ec3b69c6c0a8787d547d,9868
15000293,1,16000103,16000026,16000089,16000075,16000012,16000087,922d0a6019b41a0e705161dbb74a8413,9869
15000703,0,16000021,16000070,16000003,16000076,16000011,16000012,11a9141c29a1d91481841d9c2de4d45e,9870
15000703,1,16000021,16000070,16000003,16000076,16000011,16000012,8c9a75babd7317922b722e99ddb5f222,9871
15000703,0,16000021,16000070,16000003,16000076,16000011,16000012,e4930c849880f482e06f71600057322f,9872
15000132,0,16000059,16000063,16000044,16000047,16000011,16000099,6ba928141c711e69a98764e6c6005cce,9873
15000132,0,16000059,16000063,16000044,16000047,16000011,16000099,403d2c13b45c0f24664897c9a7b3df9f,9874
15000132,0,16000059,16000063,16000044,16000047,16000011,16000099,399f9c320d49c9e771fadbb39e26a5da,9875
15000440,1,16000012,16000018,16000003,16000079,16000037,16000023,2001bdbfc4c19e11a6ed3627bedfb636,9876
15000440,1,16000012,16000018,16000003,16000079,16000037,16000023,4cad9f012450cb7a1ae968f8941faf61,9877
15000010,0,16000044,16000102,16000000,16000026,16000095,16000023,c840de564a6c96baa30a954ed413ce74,9878
15000010,0,16000044,16000102,16000000,16000026,16000095,16000023,ccef1110953012ce5c64f99d7700add3,9879
15000010,1,16000044,16000102,16000000,16000026,16000095,16000023,f88aefb2a89ee543621e943487d813e6,9880
15000018,1,16000002,16000056,16000046,16000040,16000099,16000095,865ce3f90c8454362daacda3fa3eec14,9881
15000018,1,16000002,16000056,16000046,16000040,16000099,16000095,9eaf19614ed7e80f440e8eaed58a5c7f,9882
15000300,1,16000063,16000013,16000023,16000012,16000026,16000103,904594a214ccea135f4ecfb98d768267,9883
15000300,0,16000063,16000013,16000023,16000012,16000026,16000103,65b47afeddaf1c0171b9929ae8427628,9884
15000300,1,16000063,16000013,16000023,16000012,16000026,16000103,d1087175a2432833b4d8db7b4a67ed4b,9885
15000118,0,16000099,16000044,16000002,16000083,16000023,16000059,53fcc2ba27216c198b9e125bd2e85baa,9886
15000118,0,16000099,16000044,16000002,16000083,16000023,16000059,9b36c14164cdc346d483242a27c8eca8,9887
15000115,1,16000019,16000095,16000063,16000102,16000014,16000096,5273818f7f7b9a35db75c69b2461c0ff,9888
15000115,1,16000019,16000095,16000063,16000102,16000014,16000096,a2d3d405eedc08dc49e3a12f26e90bb4,9889
15000703,1,16000097,16000015,16000003,16000021,16000042,16000012,38a7463769298454cd211d09ac2e9845,9893
15000703,0,16000097,16000015,16000003,16000021,16000042,16000012,895ea77079ff6180609464143691d2c0,9894
15000703,1,16000097,16000015,16000003,16000021,16000042,16000012,f8c45a21062d630ace698f576d126780,9895
15000053,0,16000030,16000002,16000005,16000026,16000082,16000059,db41d242fe5762239595249f282f40c7,9896
